UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency
545,User_545,26,Female,Location_45,2023-02-19,0.5882545230986975,Books,1.4201432553937765,Daily
546,User_546,38,Female,Location_46,2023-11-17,0.48421785665038425,Home & Garden,0.019607500567566948,Daily
547,User_547,25,Male,Location_47,2023-03-22,1.247153410604681,Food,0.7198753779806717,Monthly
548,User_548,21,Male,Location_48,2023-04-26,-0.840515696124804,Home & Garden,0.019607500567566948,Monthly
549,User_549,39,Female,Location_49,2023-07-30,-0.840515696124804,Food,1.4201432553937765,Monthly
550,User_550,45,Female,Location_50,2023-05-15,-0.5110662523718121,Clothing,0.7198753779806717,Weekly
551,User_551,62,Female,Location_51,2023-03-24,-1.336423806195097,Home & Garden,0.019607500567566948,Weekly
552,User_552,21,Female,Location_52,2023-12-03,-1.169965139877796,Electronics,0.7198753779806717,Weekly
553,User_553,56,Male,Location_53,2023-08-28,-0.2613782528958604,Clothing,-0.6806603768455378,Monthly
554,User_554,38,Male,Location_54,2023-10-21,-0.46945158579248686,Electronics,0.019607500567566948,Weekly
555,User_555,25,Male,Location_55,2023-10-18,-1.6693411388296993,Food,-1.3809282542586425,Weekly
556,User_556,37,Male,Location_56,2023-09-26,-0.9306808070466754,Books,1.4201432553937765,Monthly
557,User_557,49,Male,Location_57,2023-06-09,-1.2774696952077196,Food,0.019607500567566948,Monthly
558,User_558,18,Male,Location_58,2023-11-24,0.7859241893504926,Home & Garden,0.019607500567566948,Monthly
559,User_559,23,Male,Location_59,2023-04-09,-1.4508641392882415,Clothing,-1.3809282542586425,Daily
560,User_560,45,Female,Location_60,2023-04-30,0.6680159673757377,Clothing,0.7198753779806717,Weekly
561,User_561,61,Female,Location_61,2023-01-21,0.8310067448114283,Clothing,1.4201432553937765,Weekly
562,User_562,48,Female,Location_62,2023-11-30,-0.840515696124804,Food,-1.3809282542586425,Monthly
563,User_563,27,Female,Location_63,2023-07-07,1.2124745217885768,Home & Garden,1.4201432553937765,Monthly
564,User_564,37,Male,Location_64,2023-11-22,-1.2150476953387315,Books,0.019607500567566948,Daily
565,User_565,25,Male,Location_65,2023-06-17,-1.5722402501446069,Clothing,1.4201432553937765,Weekly
566,User_566,39,Female,Location_66,2023-03-21,1.2506212994862915,Books,0.7198753779806717,Monthly
567,User_567,55,Male,Location_67,2023-08-04,0.584786634217087,Clothing,-0.6806603768455378,Daily
568,User_568,46,Male,Location_68,2023-08-31,-0.9861670291524425,Clothing,1.4201432553937765,Weekly
569,User_569,26,Male,Location_69,2023-10-18,1.3928047436323197,Food,-0.6806603768455378,Monthly
570,User_570,61,Male,Location_70,2023-03-16,1.514180854488685,Electronics,0.7198753779806717,Weekly
571,User_571,64,Female,Location_71,2023-10-30,0.5223646343480991,Clothing,-1.3809282542586425,Daily
572,User_572,18,Female,Location_72,2023-04-16,0.0507317464490792,Electronics,1.4201432553937765,Weekly
573,User_573,58,Female,Location_73,2023-07-08,-0.9064055848754023,Food,1.4201432553937765,Daily
574,User_574,69,Female,Location_74,2023-07-28,1.4621625212645284,Clothing,1.4201432553937765,Monthly
575,User_575,56,Male,Location_75,2023-06-24,-1.0312495846133782,Home & Garden,1.4201432553937765,Daily
576,User_576,43,Female,Location_76,2023-02-18,0.4217958567813963,Clothing,-0.6806603768455378,Monthly
577,User_577,28,Male,Location_77,2023-10-02,0.7373737450079464,Clothing,0.7198753779806717,Daily
578,User_578,69,Female,Location_78,2023-09-12,0.9107681890884685,Home & Garden,-0.6806603768455378,Weekly
579,User_579,52,Male,Location_79,2023-06-04,-0.25791036401425,Home & Garden,0.019607500567566948,Monthly
580,User_580,41,Female,Location_80,2023-01-06,0.6645480784941271,Clothing,0.019607500567566948,Daily
581,User_581,50,Male,Location_81,2023-10-03,-0.9133413626386232,Books,-1.3809282542586425,Weekly
582,User_582,37,Male,Location_82,2023-12-06,0.5154288565848782,Food,-1.3809282542586425,Weekly
583,User_583,44,Male,Location_83,2023-10-20,0.8795571891539745,Books,1.4201432553937765,Daily
584,User_584,32,Male,Location_84,2023-05-23,-1.5895796945526592,Clothing,0.019607500567566948,Weekly
585,User_585,50,Male,Location_85,2023-01-16,0.9454470779045728,Electronics,-0.6806603768455378,Monthly
586,User_586,69,Male,Location_86,2023-04-03,0.7269700783631151,Home & Garden,0.7198753779806717,Weekly
587,User_587,24,Male,Location_87,2023-06-16,0.03686019092263744,Home & Garden,0.019607500567566948,Weekly
588,User_588,51,Male,Location_88,2023-02-23,0.2137225238847699,Electronics,0.019607500567566948,Daily
589,User_589,62,Male,Location_89,2023-03-16,0.5986581897435288,Food,-0.6806603768455378,Monthly
590,User_590,68,Female,Location_90,2023-06-14,1.2575570772495124,Food,0.019607500567566948,Daily
591,User_591,63,Female,Location_91,2023-05-26,-1.658937472184868,Clothing,-0.6806603768455378,Monthly
592,User_592,59,Female,Location_92,2023-03-04,-0.18508469750043074,Clothing,-0.6806603768455378,Monthly
593,User_593,22,Female,Location_93,2023-11-14,0.7269700783631151,Home & Garden,-0.6806603768455378,Weekly
594,User_594,47,Female,Location_94,2023-09-06,1.47256618790936,Electronics,-0.6806603768455378,Weekly
595,User_595,45,Male,Location_95,2023-10-26,0.9870617444838982,Electronics,0.019607500567566948,Weekly
596,User_596,35,Female,Location_96,2023-08-31,1.0356121888264442,Books,0.019607500567566948,Weekly
597,User_597,53,Female,Location_97,2023-06-16,-1.7317631386986871,Food,0.7198753779806717,Daily
598,User_598,20,Male,Location_98,2023-02-17,0.6125297452699705,Food,-1.3809282542586425,Daily
599,User_599,38,Female,Location_99,2023-03-14,-0.80930469619031,Clothing,0.7198753779806717,Monthly
600,User_600,63,Female,Location_0,2023-12-27,0.2588050793457056,Clothing,-0.6806603768455378,Weekly
601,User_601,33,Male,Location_1,2023-09-26,1.3615937436978256,Food,1.4201432553937765,Monthly
602,User_602,54,Female,Location_2,2023-11-07,0.9107681890884685,Books,0.7198753779806717,Daily
603,User_603,59,Female,Location_3,2023-11-24,-1.4890109169859564,Clothing,1.4201432553937765,Weekly
604,User_604,22,Male,Location_4,2023-11-13,0.9350434112597416,Clothing,1.4201432553937765,Weekly
605,User_605,67,Male,Location_5,2023-04-12,-0.3619470304625632,Books,0.019607500567566948,Weekly
606,User_606,68,Male,Location_6,2023-09-01,1.3615937436978256,Home & Garden,-0.6806603768455378,Daily
607,User_607,31,Male,Location_7,2023-06-22,1.680639520805986,Food,-1.3809282542586425,Monthly
608,User_608,48,Female,Location_8,2023-02-13,-1.2844054729709404,Electronics,-1.3809282542586425,Weekly
609,User_609,63,Female,Location_9,2023-10-31,-0.9410844736915067,Electronics,-1.3809282542586425,Weekly
610,User_610,41,Female,Location_10,2023-12-16,-0.1642773642107681,Electronics,-1.3809282542586425,Monthly
611,User_611,52,Male,Location_11,2023-06-26,0.5015573010584364,Electronics,-1.3809282542586425,Monthly
612,User_612,53,Female,Location_12,2023-06-21,-0.3376718082912901,Electronics,1.4201432553937765,Monthly
613,User_613,27,Male,Location_13,2023-04-09,1.1257772997483158,Home & Garden,1.4201432553937765,Weekly
614,User_614,44,Female,Location_14,2023-12-12,-1.7317631386986871,Food,1.4201432553937765,Weekly
615,User_615,44,Male,Location_15,2023-09-23,1.663300076397934,Clothing,-0.6806603768455378,Weekly
616,User_616,40,Female,Location_16,2023-04-06,-1.131818362180081,Electronics,0.7198753779806717,Monthly
617,User_617,30,Female,Location_17,2023-09-03,0.033392302041027,Books,0.019607500567566948,Weekly
618,User_618,33,Male,Location_18,2023-11-10,0.6610801896125167,Electronics,1.4201432553937765,Daily
619,User_619,52,Male,Location_19,2023-07-28,0.23799774605604299,Home & Garden,-0.6806603768455378,Weekly
620,User_620,44,Male,Location_20,2023-04-06,-1.3572311394847596,Food,-0.6806603768455378,Monthly
621,User_621,69,Female,Location_21,2023-09-09,0.32122707921469357,Books,0.019607500567566948,Daily
622,User_622,56,Female,Location_22,2023-05-08,-0.8578551405328562,Electronics,-1.3809282542586425,Monthly
623,User_623,64,Male,Location_23,2023-02-28,0.31429130145147266,Home & Garden,-0.6806603768455378,Weekly
624,User_624,34,Male,Location_24,2023-11-30,-0.6532496965178403,Electronics,0.7198753779806717,Daily
625,User_625,65,Male,Location_25,2023-04-27,0.6298691896780227,Electronics,0.7198753779806717,Weekly
626,User_626,58,Male,Location_26,2023-01-19,-0.7364790296764908,Books,0.7198753779806717,Monthly
627,User_627,18,Female,Location_27,2023-04-14,-0.039433364472792255,Home & Garden,-0.6806603768455378,Weekly
628,User_628,28,Male,Location_28,2023-06-14,-1.4994145836307877,Food,-0.6806603768455378,Weekly
629,User_629,29,Male,Location_29,2023-09-03,-0.9722954736260008,Home & Garden,-0.6806603768455378,Monthly
630,User_630,31,Female,Location_30,2023-10-28,-1.4647356948146832,Food,-0.6806603768455378,Monthly
631,User_631,25,Female,Location_31,2023-10-18,-1.4300568059985788,Food,0.7198753779806717,Weekly
632,User_632,48,Male,Location_32,2023-01-23,-0.02902969782796093,Food,0.019607500567566948,Monthly
633,User_633,24,Female,Location_33,2023-06-17,-0.7676900296109848,Food,0.019607500567566948,Weekly
634,User_634,63,Male,Location_34,2023-03-11,-0.5041304746085913,Home & Garden,-0.6806603768455378,Weekly
635,User_635,48,Female,Location_35,2023-06-27,0.6888233006654002,Books,0.7198753779806717,Daily
636,User_636,33,Female,Location_36,2023-11-26,1.3442542992897735,Food,0.019607500567566948,Weekly
637,User_637,59,Male,Location_37,2023-10-31,1.1465846330379783,Clothing,0.7198753779806717,Weekly
638,User_638,56,Female,Location_38,2023-02-17,-0.19548836414526208,Food,-0.6806603768455378,Monthly
639,User_639,61,Male,Location_39,2023-10-17,-1.471671472577904,Clothing,-0.6806603768455378,Daily
640,User_640,36,Male,Location_40,2023-12-14,0.07847485750196272,Electronics,1.4201432553937765,Daily
641,User_641,25,Female,Location_41,2023-12-31,0.7235021894815047,Food,-0.6806603768455378,Daily
642,User_642,46,Female,Location_42,2023-06-03,-1.3468274728399283,Clothing,0.7198753779806717,Weekly
643,User_643,19,Male,Location_43,2023-06-10,0.20678674612154901,Food,-0.6806603768455378,Daily
644,User_644,59,Female,Location_44,2023-10-03,-1.2844054729709404,Home & Garden,-1.3809282542586425,Daily
645,User_645,20,Female,Location_45,2023-09-11,1.4795019656725807,Books,1.4201432553937765,Monthly
646,User_646,68,Female,Location_46,2023-09-16,-1.3398916950767075,Electronics,-0.6806603768455378,Monthly
647,User_647,46,Male,Location_47,2023-08-05,0.6506765229676854,Books,-0.6806603768455378,Weekly
648,User_648,32,Female,Location_48,2023-10-15,0.8240709670482074,Books,1.4201432553937765,Weekly
649,User_649,55,Female,Location_49,2023-04-07,-0.3619470304625632,Home & Garden,-1.3809282542586425,Weekly
650,User_650,45,Male,Location_50,2023-10-26,-1.478607250341125,Clothing,1.4201432553937765,Monthly
651,User_651,54,Female,Location_51,2023-01-05,-1.6797448054745305,Electronics,0.7198753779806717,Daily
652,User_652,49,Male,Location_52,2023-04-15,-1.5028824725123981,Books,0.7198753779806717,Daily
653,User_653,47,Male,Location_53,2023-12-06,-0.10532325322339062,Food,-1.3809282542586425,Daily
654,User_654,68,Male,Location_54,2023-06-24,-0.6879285853339446,Clothing,-0.6806603768455378,Monthly
655,User_655,64,Male,Location_55,2023-05-09,-0.5942955855304627,Electronics,1.4201432553937765,Monthly
656,User_656,47,Female,Location_56,2023-12-19,-0.2752498084223022,Books,0.019607500567566948,Monthly
657,User_657,68,Male,Location_57,2023-03-06,0.43913530118944855,Books,-1.3809282542586425,Monthly
658,User_658,51,Male,Location_58,2023-11-06,-0.8890661404673501,Clothing,1.4201432553937765,Daily
659,User_659,30,Male,Location_59,2023-11-04,1.2783644105391752,Food,1.4201432553937765,Daily
660,User_660,50,Female,Location_60,2023-12-15,-0.2405709196061978,Books,-1.3809282542586425,Monthly
661,User_661,59,Male,Location_61,2023-06-01,0.16170419066061328,Home & Garden,0.019607500567566948,Monthly
662,User_662,34,Male,Location_62,2023-01-15,-0.08451591993372798,Home & Garden,0.7198753779806717,Daily
663,User_663,20,Male,Location_63,2023-05-26,1.0113369666551713,Clothing,0.7198753779806717,Weekly
664,User_664,26,Male,Location_64,2023-06-10,0.15823630177900286,Electronics,-0.6806603768455378,Weekly
665,User_665,69,Male,Location_65,2023-03-25,-0.16080947532915768,Clothing,-0.6806603768455378,Monthly
666,User_666,28,Male,Location_66,2023-04-03,1.5904744098841148,Clothing,0.7198753779806717,Monthly
667,User_667,66,Male,Location_67,2023-06-19,1.1465846330379783,Electronics,0.019607500567566948,Weekly
668,User_668,44,Male,Location_68,2023-11-19,-1.7109558054090246,Electronics,-1.3809282542586425,Monthly
669,User_669,45,Male,Location_69,2023-05-24,1.600878076528946,Electronics,1.4201432553937765,Weekly
670,User_670,19,Male,Location_70,2023-08-29,0.9454470779045728,Food,-0.6806603768455378,Daily
671,User_671,18,Male,Location_71,2023-01-18,-1.3884421394192537,Books,0.7198753779806717,Daily
672,User_672,23,Male,Location_72,2023-02-07,-0.3827543637522259,Clothing,1.4201432553937765,Monthly
673,User_673,42,Female,Location_73,2023-06-29,1.545391854423179,Home & Garden,-1.3809282542586425,Weekly
674,User_674,52,Female,Location_74,2023-03-24,-0.14000214203949501,Electronics,-1.3809282542586425,Monthly
675,User_675,33,Male,Location_75,2023-12-26,-1.454332028169852,Electronics,-0.6806603768455378,Monthly
676,User_676,21,Female,Location_76,2023-07-04,-0.4347726969763825,Electronics,-0.6806603768455378,Daily
677,User_677,64,Female,Location_77,2023-12-06,0.09581430191001493,Books,0.019607500567566948,Weekly
678,User_678,55,Female,Location_78,2023-08-31,0.9350434112597416,Home & Garden,-1.3809282542586425,Weekly
679,User_679,61,Male,Location_79,2023-06-12,-1.3017449173789926,Clothing,0.7198753779806717,Monthly
680,User_680,37,Female,Location_80,2023-03-14,-0.8231762517167518,Books,-1.3809282542586425,Daily
681,User_681,42,Female,Location_81,2023-09-30,-1.5757081390262173,Food,-1.3809282542586425,Weekly
682,User_682,24,Male,Location_82,2023-12-12,0.18597941283188638,Home & Garden,0.019607500567566948,Weekly
683,User_683,38,Female,Location_83,2023-05-26,0.6922911895470106,Home & Garden,-1.3809282542586425,Monthly
684,User_684,24,Female,Location_84,2023-08-03,0.9350434112597416,Food,0.7198753779806717,Daily
685,User_685,46,Female,Location_85,2023-06-30,-0.6983322519787759,Clothing,0.019607500567566948,Weekly
686,User_686,69,Female,Location_86,2023-08-17,-1.478607250341125,Home & Garden,-1.3809282542586425,Daily
687,User_687,24,Male,Location_87,2023-08-26,-0.6809928075707238,Electronics,-0.6806603768455378,Monthly
688,User_688,20,Female,Location_88,2023-09-21,-1.565304472381386,Clothing,1.4201432553937765,Monthly
689,User_689,46,Male,Location_89,2023-11-12,-1.2601302507996672,Books,-1.3809282542586425,Weekly
690,User_690,46,Female,Location_90,2023-11-24,-1.1456899177065227,Food,0.7198753779806717,Daily
691,User_691,56,Female,Location_91,2023-04-24,0.7547131894159986,Electronics,0.7198753779806717,Weekly
692,User_692,55,Female,Location_92,2023-11-25,1.6841074096875968,Electronics,-0.6806603768455378,Weekly
693,User_693,23,Female,Location_93,2023-08-21,-1.3849742505376432,Electronics,-1.3809282542586425,Daily
694,User_694,63,Female,Location_94,2023-11-03,0.2518693015824848,Books,-1.3809282542586425,Monthly
695,User_695,27,Male,Location_95,2023-03-20,-0.06370858664406534,Electronics,-1.3809282542586425,Daily
696,User_696,54,Male,Location_96,2023-01-21,-0.5665524744775792,Home & Garden,0.7198753779806717,Daily
697,User_697,31,Male,Location_97,2023-06-12,0.9142360779700789,Electronics,0.019607500567566948,Weekly
698,User_698,39,Female,Location_98,2023-08-09,-0.635910252109788,Clothing,0.019607500567566948,Monthly
699,User_699,49,Male,Location_99,2023-12-01,-0.44517636362121377,Home & Garden,-0.6806603768455378,Monthly
700,User_700,35,Female,Location_0,2023-07-26,-0.2856534750671335,Electronics,0.7198753779806717,Weekly
701,User_701,53,Male,Location_1,2023-10-09,-0.5561488078327479,Books,1.4201432553937765,Weekly
702,User_702,63,Male,Location_2,2023-10-03,1.4656304101461388,Electronics,-0.6806603768455378,Monthly
703,User_703,69,Male,Location_3,2023-11-23,1.5731349654760625,Books,0.019607500567566948,Weekly
704,User_704,26,Female,Location_4,2023-05-01,-0.958423918099559,Home & Garden,1.4201432553937765,Daily
705,User_705,43,Male,Location_5,2023-07-07,-1.4300568059985788,Home & Garden,-0.6806603768455378,Daily
706,User_706,39,Female,Location_6,2023-10-19,-0.15040580868432635,Home & Garden,-0.6806603768455378,Weekly
707,User_707,63,Male,Location_7,2023-03-13,0.04032807980424788,Home & Garden,0.7198753779806717,Daily
708,User_708,55,Female,Location_8,2023-10-25,0.016052857632974794,Books,-1.3809282542586425,Weekly
709,User_709,40,Female,Location_9,2023-11-23,-0.3342039194096797,Clothing,0.019607500567566948,Monthly
710,User_710,34,Female,Location_10,2023-08-27,1.4552267435013075,Books,0.019607500567566948,Weekly
711,User_711,43,Female,Location_11,2023-06-08,0.5154288565848782,Books,-1.3809282542586425,Monthly
712,User_712,64,Female,Location_12,2023-12-19,0.4530068567158903,Electronics,1.4201432553937765,Weekly
713,User_713,55,Female,Location_13,2023-07-22,-0.2648461417774709,Electronics,1.4201432553937765,Weekly
714,User_714,19,Female,Location_14,2023-01-07,-1.6936163610009722,Books,1.4201432553937765,Daily
715,User_715,23,Female,Location_15,2023-02-04,0.6576123007309063,Food,-1.3809282542586425,Daily
716,User_716,24,Female,Location_16,2023-02-25,-0.6220386965833462,Clothing,0.7198753779806717,Daily
717,User_717,30,Female,Location_17,2023-10-11,-1.0104422513237157,Home & Garden,0.7198753779806717,Daily
718,User_718,44,Male,Location_18,2023-06-12,-1.0035064735604946,Home & Garden,-0.6806603768455378,Weekly
719,User_719,28,Female,Location_19,2023-07-06,0.5050251899400469,Home & Garden,0.019607500567566948,Daily
720,User_720,32,Male,Location_20,2023-07-23,1.0633552998793279,Electronics,-1.3809282542586425,Weekly
721,User_721,26,Male,Location_21,2023-10-13,-0.6567175853994507,Electronics,0.7198753779806717,Weekly
722,User_722,25,Female,Location_22,2023-12-04,-0.5561488078327479,Clothing,0.019607500567566948,Monthly
723,User_723,63,Male,Location_23,2023-01-09,-1.6103870278423218,Clothing,1.4201432553937765,Weekly
724,User_724,23,Female,Location_24,2023-12-24,-0.2475066973694187,Books,-1.3809282542586425,Daily
725,User_725,65,Female,Location_25,2023-08-09,-1.006974362442105,Electronics,0.019607500567566948,Monthly
726,User_726,60,Male,Location_26,2023-05-06,-0.0949195865785593,Home & Garden,0.7198753779806717,Monthly
727,User_727,21,Female,Location_27,2023-05-10,0.6714838562573481,Books,1.4201432553937765,Monthly
728,User_728,28,Male,Location_28,2023-05-26,-0.3862222526338363,Food,-0.6806603768455378,Weekly
729,User_729,68,Male,Location_29,2023-08-01,0.03686019092263744,Food,-0.6806603768455378,Daily
730,User_730,45,Male,Location_30,2023-01-16,-0.3792864748706154,Clothing,-0.6806603768455378,Monthly
731,User_731,43,Male,Location_31,2023-08-31,0.7755205227056613,Electronics,0.7198753779806717,Weekly
732,User_732,21,Female,Location_32,2023-09-22,-0.42436903033155116,Electronics,-1.3809282542586425,Weekly
733,User_733,32,Female,Location_33,2023-06-28,-0.9098734737570128,Food,0.019607500567566948,Monthly
734,User_734,36,Female,Location_34,2023-11-03,0.6090618563883601,Clothing,0.7198753779806717,Daily
735,User_735,23,Male,Location_35,2023-06-29,1.600878076528946,Clothing,0.019607500567566948,Weekly
736,User_736,22,Female,Location_36,2023-04-02,0.640272856322854,Electronics,0.7198753779806717,Monthly
737,User_737,35,Male,Location_37,2023-12-20,0.8414104114562596,Electronics,1.4201432553937765,Weekly
738,User_738,23,Male,Location_38,2023-03-24,-0.2648461417774709,Food,0.7198753779806717,Daily
739,User_739,48,Male,Location_39,2023-12-22,1.2436855217230707,Home & Garden,-0.6806603768455378,Daily
740,User_740,42,Male,Location_40,2023-04-04,-1.5202219169204503,Clothing,-1.3809282542586425,Daily
741,User_741,21,Male,Location_41,2023-03-24,-1.541029250210113,Electronics,0.019607500567566948,Daily
742,User_742,23,Male,Location_42,2023-08-30,0.38364907908368145,Clothing,1.4201432553937765,Weekly
743,User_743,58,Female,Location_43,2023-04-14,0.17210785730544462,Home & Garden,-0.6806603768455378,Daily
744,User_744,54,Female,Location_44,2024-01-01,0.7061627450734524,Food,1.4201432553937765,Monthly
745,User_745,67,Female,Location_45,2023-12-25,-0.23016725296136648,Home & Garden,0.019607500567566948,Daily
746,User_746,42,Male,Location_46,2023-08-01,0.6922911895470106,Food,0.7198753779806717,Daily
747,User_747,51,Male,Location_47,2023-10-26,-0.4729194746740973,Clothing,-1.3809282542586425,Monthly
748,User_748,36,Female,Location_48,2023-02-20,0.7200343005998942,Books,-0.6806603768455378,Daily
749,User_749,51,Female,Location_49,2023-04-28,1.569667076594452,Clothing,-1.3809282542586425,Daily
750,User_750,32,Female,Location_50,2023-06-02,1.2402176328414602,Books,0.019607500567566948,Monthly
751,User_751,67,Male,Location_51,2023-09-10,-0.5214699190166435,Clothing,1.4201432553937765,Daily
752,User_752,25,Female,Location_52,2023-04-30,1.5072450767254642,Home & Garden,-1.3809282542586425,Weekly
753,User_753,61,Female,Location_53,2023-06-15,-1.485543028104346,Food,1.4201432553937765,Weekly
754,User_754,64,Male,Location_54,2023-09-12,0.6645480784941271,Clothing,-1.3809282542586425,Daily
755,User_755,66,Male,Location_55,2023-07-19,1.340786410408163,Electronics,0.019607500567566948,Weekly
756,User_756,70,Female,Location_56,2023-07-21,0.06113541309391052,Food,1.4201432553937765,Monthly
757,User_757,51,Female,Location_57,2023-10-25,-0.5075983634902017,Home & Garden,-1.3809282542586425,Weekly
758,User_758,35,Male,Location_58,2023-10-02,1.5315202988967374,Clothing,-1.3809282542586425,Daily
759,User_759,47,Male,Location_59,2023-04-07,0.7200343005998942,Food,0.019607500567566948,Daily
760,User_760,30,Male,Location_60,2023-08-13,0.6229334119148019,Electronics,1.4201432553937765,Daily
761,User_761,64,Male,Location_61,2023-02-07,1.0217406333000025,Food,-1.3809282542586425,Daily
762,User_762,50,Female,Location_62,2023-08-20,-0.8855982515857397,Clothing,-0.6806603768455378,Monthly
763,User_763,52,Female,Location_63,2023-01-16,1.347722188171384,Electronics,0.019607500567566948,Daily
764,User_764,69,Female,Location_64,2023-08-14,1.2194102995517977,Clothing,-1.3809282542586425,Monthly
765,User_765,41,Female,Location_65,2023-09-25,0.9627865223126251,Books,0.019607500567566948,Monthly
766,User_766,43,Female,Location_66,2023-05-14,0.04726385756746876,Food,0.7198753779806717,Daily
767,User_767,64,Male,Location_67,2023-12-16,-0.7884973629006474,Electronics,-1.3809282542586425,Weekly
768,User_768,68,Male,Location_68,2023-04-15,1.489905632317412,Clothing,-0.6806603768455378,Weekly
769,User_769,61,Female,Location_69,2023-11-22,-1.5791760279078277,Books,0.7198753779806717,Weekly
770,User_770,70,Male,Location_70,2023-07-04,-0.48679103020053904,Clothing,0.019607500567566948,Daily
771,User_771,59,Female,Location_71,2023-03-29,-1.2358550286283942,Clothing,1.4201432553937765,Weekly
772,User_772,64,Female,Location_72,2023-01-09,-1.3537632506031492,Food,1.4201432553937765,Monthly
773,User_773,18,Female,Location_73,2023-12-09,-1.2011761398122898,Food,0.019607500567566948,Weekly
774,User_774,30,Female,Location_74,2023-04-25,-1.5514329168549443,Books,1.4201432553937765,Monthly
775,User_775,27,Male,Location_75,2023-05-11,0.4217958567813963,Food,1.4201432553937765,Weekly
776,User_776,36,Female,Location_76,2023-06-28,0.733905856126336,Electronics,-0.6806603768455378,Monthly
777,User_777,22,Female,Location_77,2023-11-28,-0.34113969717290055,Books,0.7198753779806717,Weekly
778,User_778,25,Female,Location_78,2023-01-22,-1.0485890290214304,Food,-1.3809282542586425,Weekly
779,User_779,21,Male,Location_79,2023-10-17,0.2830803015169787,Home & Garden,0.7198753779806717,Monthly
780,User_780,66,Female,Location_80,2023-12-15,1.2748965216575647,Electronics,0.019607500567566948,Weekly
781,User_781,30,Male,Location_81,2023-09-28,-0.25791036401425,Clothing,-0.6806603768455378,Weekly
782,User_782,55,Male,Location_82,2023-11-14,1.5211166322519059,Electronics,0.019607500567566948,Weekly
783,User_783,70,Female,Location_83,2023-03-14,0.4183279678997859,Electronics,0.7198753779806717,Daily
784,User_784,63,Male,Location_84,2024-01-01,0.640272856322854,Electronics,-0.6806603768455378,Daily
785,User_785,66,Male,Location_85,2023-09-10,0.5986581897435288,Home & Garden,-0.6806603768455378,Weekly
786,User_786,63,Female,Location_86,2023-01-02,0.5951903008619184,Electronics,0.7198753779806717,Weekly
787,User_787,36,Female,Location_87,2023-12-28,-1.4820751392227354,Home & Garden,-1.3809282542586425,Daily
788,User_788,69,Male,Location_88,2023-09-28,-0.4382405858579929,Home & Garden,0.7198753779806717,Monthly
789,User_789,67,Female,Location_89,2023-08-27,1.1639240774460307,Food,-0.6806603768455378,Weekly
790,User_790,25,Male,Location_90,2023-12-22,-0.08798380881533842,Home & Garden,-0.6806603768455378,Weekly
791,User_791,44,Female,Location_91,2023-03-22,1.0841626331689904,Home & Garden,-1.3809282542586425,Monthly
792,User_792,67,Female,Location_92,2023-01-13,1.4795019656725807,Books,-1.3809282542586425,Monthly
793,User_793,64,Female,Location_93,2023-01-05,-1.006974362442105,Home & Garden,0.019607500567566948,Monthly
794,User_794,47,Male,Location_94,2023-05-06,-0.27178191954069175,Electronics,0.019607500567566948,Weekly
795,User_795,21,Male,Location_95,2023-12-19,-0.30299291947518575,Clothing,-0.6806603768455378,Monthly
796,User_796,28,Male,Location_96,2023-04-01,-0.9653596958627798,Home & Garden,0.019607500567566948,Monthly
797,User_797,38,Female,Location_97,2023-11-21,1.309575410473669,Home & Garden,-1.3809282542586425,Daily
798,User_798,60,Male,Location_98,2023-06-11,-1.131818362180081,Food,0.019607500567566948,Monthly
799,User_799,19,Female,Location_99,2023-11-11,1.371997410342657,Food,0.019607500567566948,Weekly
800,User_800,38,Female,Location_0,2023-09-16,1.4795019656725807,Electronics,-0.6806603768455378,Weekly
801,User_801,34,Male,Location_1,2023-08-10,1.3615937436978256,Books,0.7198753779806717,Daily
802,User_802,60,Female,Location_2,2023-05-04,-1.3780384727744224,Home & Garden,0.7198753779806717,Weekly
803,User_803,68,Male,Location_3,2023-12-18,-0.4590479191476555,Clothing,1.4201432553937765,Weekly
804,User_804,46,Female,Location_4,2023-07-21,0.6992269673102316,Home & Garden,1.4201432553937765,Daily
805,User_805,44,Male,Location_5,2023-09-09,-1.3260201395502658,Books,-0.6806603768455378,Monthly
806,User_806,41,Female,Location_6,2023-08-22,-0.6948643630971655,Books,-0.6806603768455378,Monthly
807,User_807,70,Female,Location_7,2023-03-04,-1.1040752511271974,Clothing,0.7198753779806717,Weekly
808,User_808,66,Male,Location_8,2023-03-02,-1.3572311394847596,Electronics,-0.6806603768455378,Daily
809,User_809,20,Male,Location_9,2023-04-22,1.3338506326449422,Home & Garden,-1.3809282542586425,Monthly
810,User_810,56,Female,Location_10,2023-03-07,-0.6289744743465672,Home & Garden,-0.6806603768455378,Weekly
811,User_811,27,Male,Location_11,2023-10-24,1.2748965216575647,Food,0.019607500567566948,Monthly
812,User_812,20,Female,Location_12,2023-01-06,-0.1122590309866115,Electronics,-0.6806603768455378,Weekly
813,User_813,70,Female,Location_13,2023-04-04,0.5570435231642035,Clothing,0.7198753779806717,Monthly
814,User_814,62,Female,Location_14,2023-04-04,-0.31339658612001703,Home & Garden,-1.3809282542586425,Monthly
815,User_815,59,Female,Location_15,2023-04-10,-1.7213594720538559,Books,1.4201432553937765,Weekly
816,User_816,43,Female,Location_16,2023-12-27,1.3026396327104481,Electronics,-1.3809282542586425,Monthly
