CustomerID,Name,Age,Income,LoanAmount,LoanTerm,CreditScore,Default,TransactionHistory
495,Customer_495,66.0,16181.0,13721,13,642,0,"[{""amount"": 471, ""date"": ""2023-08-26""}, {""amount"": 213, ""date"": ""2023-12-27""}, {""amount"": 198, ""date"": ""2023-04-04""}, {""amount"": 802, ""date"": ""2023-12-10""}, {""amount"": 455, ""date"": ""2023-09-26""}, {""amount"": 107, ""date"": ""2023-10-07""}]"
496,Customer_496,65.0,17480.0,8134,10,488,0,"[{""amount"": 551, ""date"": ""2023-02-26""}, {""amount"": 138, ""date"": ""2023-08-29""}, {""amount"": 913, ""date"": ""2023-10-24""}, {""amount"": 356, ""date"": ""2023-06-23""}, {""amount"": 801, ""date"": ""2023-09-09""}, {""amount"": 775, ""date"": ""2023-08-29""}, {""amount"": 882, ""date"": ""2023-04-30""}, {""amount"": 380, ""date"": ""2023-02-06""}, {""amount"": 251, ""date"": ""2023-10-02""}]"
497,Customer_497,28.0,16998.0,18127,10,404,0,"[{""amount"": 369, ""date"": ""2023-11-18""}, {""amount"": 838, ""date"": ""2023-03-29""}, {""amount"": 225, ""date"": ""2023-02-14""}, {""amount"": 698, ""date"": ""2023-01-14""}, {""amount"": 610, ""date"": ""2023-07-12""}, {""amount"": 194, ""date"": ""2023-10-02""}, {""amount"": 798, ""date"": ""2023-10-24""}, {""amount"": 798, ""date"": ""2023-09-21""}, {""amount"": 906, ""date"": ""2023-09-24""}, {""amount"": 966, ""date"": ""2023-04-16""}, {""amount"": 958, ""date"": ""2023-07-19""}, {""amount"": 514, ""date"": ""2023-04-16""}, {""amount"": 786, ""date"": ""2023-11-08""}, {""amount"": 179, ""date"": ""2023-02-11""}, {""amount"": 839, ""date"": ""2023-12-07""}]"
498,Customer_498,63.0,7330.0,28504,59,788,1,"[{""amount"": 124, ""date"": ""2023-06-12""}, {""amount"": 159, ""date"": ""2023-10-26""}, {""amount"": 363, ""date"": ""2023-12-19""}, {""amount"": 222, ""date"": ""2023-01-25""}, {""amount"": 883, ""date"": ""2023-03-03""}]"
499,Customer_499,58.0,11015.0,47070,15,480,0,"[{""amount"": 271, ""date"": ""2023-10-02""}, {""amount"": 308, ""date"": ""2023-07-11""}, {""amount"": 529, ""date"": ""2023-10-20""}, {""amount"": 725, ""date"": ""2023-12-22""}, {""amount"": 219, ""date"": ""2023-08-11""}, {""amount"": 416, ""date"": ""2023-06-16""}, {""amount"": 694, ""date"": ""2023-05-29""}, {""amount"": 370, ""date"": ""2023-11-22""}, {""amount"": 890, ""date"": ""2023-09-26""}, {""amount"": 857, ""date"": ""2023-12-05""}, {""amount"": 933, ""date"": ""2023-06-01""}, {""amount"": 118, ""date"": ""2023-06-05""}, {""amount"": 404, ""date"": ""2023-11-05""}, {""amount"": 920, ""date"": ""2023-01-30""}, {""amount"": 763, ""date"": ""2023-08-21""}, {""amount"": 303, ""date"": ""2023-07-10""}, {""amount"": 275, ""date"": ""2023-01-03""}]"
500,Customer_500,48.0,12417.0,15747,10,781,0,"[{""amount"": 887, ""date"": ""2023-10-13""}, {""amount"": 373, ""date"": ""2023-11-02""}, {""amount"": 476, ""date"": ""2023-12-01""}, {""amount"": 325, ""date"": ""2023-03-04""}, {""amount"": 825, ""date"": ""2023-05-19""}, {""amount"": 564, ""date"": ""2023-07-10""}, {""amount"": 256, ""date"": ""2023-06-16""}, {""amount"": 756, ""date"": ""2023-06-18""}, {""amount"": 486, ""date"": ""2023-03-08""}, {""amount"": 458, ""date"": ""2023-09-13""}]"
501,Customer_501,45.0,17469.0,22673,39,755,0,"[{""amount"": 381, ""date"": ""2023-06-26""}, {""amount"": 433, ""date"": ""2023-04-26""}, {""amount"": 402, ""date"": ""2023-08-28""}, {""amount"": 749, ""date"": ""2023-07-10""}, {""amount"": 574, ""date"": ""2023-04-27""}, {""amount"": 183, ""date"": ""2023-08-21""}, {""amount"": 305, ""date"": ""2023-06-04""}, {""amount"": 678, ""date"": ""2023-11-29""}, {""amount"": 741, ""date"": ""2023-03-13""}, {""amount"": 227, ""date"": ""2023-02-19""}, {""amount"": 625, ""date"": ""2023-07-25""}, {""amount"": 527, ""date"": ""2023-09-02""}, {""amount"": 965, ""date"": ""2023-03-29""}, {""amount"": 466, ""date"": ""2023-12-15""}]"
502,Customer_502,61.0,12483.0,49974,55,824,1,"[{""amount"": 846, ""date"": ""2023-02-25""}, {""amount"": 455, ""date"": ""2023-05-24""}, {""amount"": 661, ""date"": ""2023-08-31""}, {""amount"": 207, ""date"": ""2023-10-09""}, {""amount"": 720, ""date"": ""2023-12-19""}, {""amount"": 832, ""date"": ""2023-01-10""}, {""amount"": 527, ""date"": ""2023-03-07""}, {""amount"": 204, ""date"": ""2023-06-19""}]"
503,Customer_503,49.0,16926.0,9748,16,501,0,"[{""amount"": 245, ""date"": ""2023-06-14""}, {""amount"": 515, ""date"": ""2023-12-26""}, {""amount"": 431, ""date"": ""2023-07-23""}, {""amount"": 821, ""date"": ""2023-12-31""}, {""amount"": 603, ""date"": ""2023-04-26""}, {""amount"": 216, ""date"": ""2023-07-09""}, {""amount"": 151, ""date"": ""2023-03-11""}, {""amount"": 933, ""date"": ""2023-07-26""}, {""amount"": 876, ""date"": ""2023-05-11""}, {""amount"": 820, ""date"": ""2023-11-09""}, {""amount"": 633, ""date"": ""2023-02-18""}, {""amount"": 963, ""date"": ""2023-03-15""}, {""amount"": 554, ""date"": ""2023-10-16""}, {""amount"": 165, ""date"": ""2023-06-21""}, {""amount"": 151, ""date"": ""2023-04-04""}, {""amount"": 194, ""date"": ""2023-07-18""}, {""amount"": 325, ""date"": ""2023-11-10""}]"
505,Customer_505,24.0,13385.0,6397,54,585,0,"[{""amount"": 281, ""date"": ""2023-02-11""}, {""amount"": 342, ""date"": ""2023-10-14""}, {""amount"": 851, ""date"": ""2023-05-23""}, {""amount"": 329, ""date"": ""2023-05-23""}, {""amount"": 660, ""date"": ""2023-08-07""}, {""amount"": 949, ""date"": ""2023-12-29""}, {""amount"": 970, ""date"": ""2023-11-07""}, {""amount"": 579, ""date"": ""2023-04-08""}, {""amount"": 678, ""date"": ""2023-01-13""}, {""amount"": 410, ""date"": ""2023-10-28""}, {""amount"": 914, ""date"": ""2023-07-16""}, {""amount"": 127, ""date"": ""2023-08-03""}, {""amount"": 994, ""date"": ""2023-10-15""}, {""amount"": 528, ""date"": ""2023-04-03""}, {""amount"": 484, ""date"": ""2023-11-26""}, {""amount"": 506, ""date"": ""2023-07-05""}, {""amount"": 490, ""date"": ""2023-03-22""}, {""amount"": 792, ""date"": ""2023-07-30""}, {""amount"": 264, ""date"": ""2023-03-13""}]"
506,Customer_506,27.0,12587.0,32030,38,568,0,"[{""amount"": 432, ""date"": ""2023-10-27""}, {""amount"": 841, ""date"": ""2023-01-03""}, {""amount"": 489, ""date"": ""2023-04-29""}, {""amount"": 524, ""date"": ""2023-12-20""}, {""amount"": 149, ""date"": ""2023-01-12""}, {""amount"": 291, ""date"": ""2023-01-11""}, {""amount"": 878, ""date"": ""2023-01-13""}, {""amount"": 610, ""date"": ""2023-12-14""}, {""amount"": 244, ""date"": ""2023-06-06""}, {""amount"": 468, ""date"": ""2023-11-29""}, {""amount"": 985, ""date"": ""2023-08-18""}, {""amount"": 394, ""date"": ""2023-10-18""}, {""amount"": 997, ""date"": ""2023-07-04""}, {""amount"": 146, ""date"": ""2023-11-17""}, {""amount"": 927, ""date"": ""2023-10-03""}, {""amount"": 728, ""date"": ""2023-06-23""}, {""amount"": 612, ""date"": ""2023-10-02""}]"
507,Customer_507,45.0,7612.0,36928,19,348,0,"[{""amount"": 565, ""date"": ""2023-06-03""}, {""amount"": 789, ""date"": ""2023-05-14""}, {""amount"": 678, ""date"": ""2023-04-13""}, {""amount"": 811, ""date"": ""2023-02-28""}, {""amount"": 645, ""date"": ""2023-08-29""}, {""amount"": 378, ""date"": ""2023-12-24""}, {""amount"": 439, ""date"": ""2023-07-02""}, {""amount"": 198, ""date"": ""2023-11-22""}, {""amount"": 427, ""date"": ""2023-07-30""}, {""amount"": 237, ""date"": ""2023-05-10""}, {""amount"": 957, ""date"": ""2023-02-07""}, {""amount"": 412, ""date"": ""2023-07-09""}]"
508,Customer_508,65.0,10397.0,32181,27,546,1,"[{""amount"": 433, ""date"": ""2023-08-06""}, {""amount"": 259, ""date"": ""2023-03-10""}, {""amount"": 354, ""date"": ""2023-03-14""}, {""amount"": 228, ""date"": ""2023-01-18""}, {""amount"": 653, ""date"": ""2023-10-23""}, {""amount"": 479, ""date"": ""2023-07-01""}, {""amount"": 211, ""date"": ""2023-09-25""}, {""amount"": 577, ""date"": ""2023-10-17""}, {""amount"": 929, ""date"": ""2023-02-07""}, {""amount"": 841, ""date"": ""2023-04-28""}, {""amount"": 403, ""date"": ""2023-05-26""}]"
509,Customer_509,53.0,13106.0,6825,34,334,0,"[{""amount"": 682, ""date"": ""2023-02-12""}, {""amount"": 698, ""date"": ""2023-06-14""}, {""amount"": 374, ""date"": ""2023-12-15""}, {""amount"": 166, ""date"": ""2023-09-15""}, {""amount"": 950, ""date"": ""2023-12-31""}, {""amount"": 486, ""date"": ""2023-05-29""}, {""amount"": 600, ""date"": ""2023-07-27""}, {""amount"": 639, ""date"": ""2023-12-10""}, {""amount"": 301, ""date"": ""2023-02-21""}, {""amount"": 568, ""date"": ""2023-03-14""}, {""amount"": 510, ""date"": ""2023-07-16""}]"
510,Customer_510,37.0,8957.0,22086,29,358,1,"[{""amount"": 995, ""date"": ""2023-10-19""}, {""amount"": 493, ""date"": ""2023-01-25""}, {""amount"": 653, ""date"": ""2023-07-30""}, {""amount"": 181, ""date"": ""2023-01-27""}, {""amount"": 647, ""date"": ""2023-12-11""}, {""amount"": 909, ""date"": ""2023-12-25""}, {""amount"": 935, ""date"": ""2023-06-09""}, {""amount"": 605, ""date"": ""2023-01-31""}, {""amount"": 797, ""date"": ""2023-11-22""}, {""amount"": 981, ""date"": ""2023-12-25""}, {""amount"": 591, ""date"": ""2023-04-04""}, {""amount"": 538, ""date"": ""2023-05-06""}, {""amount"": 412, ""date"": ""2023-05-02""}, {""amount"": 845, ""date"": ""2023-08-10""}, {""amount"": 795, ""date"": ""2023-01-06""}, {""amount"": 224, ""date"": ""2023-02-25""}]"
511,Customer_511,30.0,5792.0,28044,54,471,0,"[{""amount"": 144, ""date"": ""2023-07-24""}, {""amount"": 528, ""date"": ""2023-03-14""}, {""amount"": 946, ""date"": ""2023-12-27""}, {""amount"": 408, ""date"": ""2023-01-19""}, {""amount"": 833, ""date"": ""2023-10-22""}, {""amount"": 638, ""date"": ""2023-03-24""}, {""amount"": 238, ""date"": ""2023-08-06""}, {""amount"": 742, ""date"": ""2023-11-08""}, {""amount"": 322, ""date"": ""2023-08-15""}, {""amount"": 381, ""date"": ""2023-01-07""}, {""amount"": 715, ""date"": ""2023-08-28""}, {""amount"": 390, ""date"": ""2023-03-09""}, {""amount"": 112, ""date"": ""2023-01-17""}, {""amount"": 517, ""date"": ""2023-04-24""}, {""amount"": 896, ""date"": ""2023-08-06""}, {""amount"": 203, ""date"": ""2023-10-03""}, {""amount"": 330, ""date"": ""2023-02-12""}, {""amount"": 794, ""date"": ""2023-02-22""}]"
512,Customer_512,36.0,12305.0,24269,11,739,0,"[{""amount"": 432, ""date"": ""2023-02-02""}, {""amount"": 639, ""date"": ""2023-10-28""}, {""amount"": 403, ""date"": ""2023-08-27""}, {""amount"": 146, ""date"": ""2023-07-29""}, {""amount"": 946, ""date"": ""2023-11-20""}, {""amount"": 213, ""date"": ""2023-02-26""}, {""amount"": 863, ""date"": ""2023-03-07""}, {""amount"": 690, ""date"": ""2023-06-15""}, {""amount"": 935, ""date"": ""2023-06-04""}, {""amount"": 137, ""date"": ""2023-01-25""}, {""amount"": 683, ""date"": ""2023-03-16""}, {""amount"": 986, ""date"": ""2023-11-14""}, {""amount"": 319, ""date"": ""2023-12-05""}, {""amount"": 683, ""date"": ""2023-09-25""}, {""amount"": 965, ""date"": ""2023-06-18""}, {""amount"": 815, ""date"": ""2023-07-27""}]"
513,Customer_513,67.0,16608.0,9733,8,309,0,"[{""amount"": 370, ""date"": ""2023-01-03""}, {""amount"": 714, ""date"": ""2023-05-24""}, {""amount"": 625, ""date"": ""2023-05-19""}, {""amount"": 850, ""date"": ""2023-02-09""}, {""amount"": 139, ""date"": ""2023-01-22""}, {""amount"": 530, ""date"": ""2023-04-28""}, {""amount"": 249, ""date"": ""2023-11-06""}, {""amount"": 203, ""date"": ""2023-08-01""}, {""amount"": 341, ""date"": ""2023-11-29""}, {""amount"": 468, ""date"": ""2023-07-27""}, {""amount"": 590, ""date"": ""2023-08-24""}, {""amount"": 672, ""date"": ""2023-03-09""}, {""amount"": 944, ""date"": ""2023-01-06""}, {""amount"": 266, ""date"": ""2023-04-22""}, {""amount"": 252, ""date"": ""2023-09-13""}, {""amount"": 967, ""date"": ""2023-02-01""}, {""amount"": 951, ""date"": ""2023-04-26""}, {""amount"": 628, ""date"": ""2023-07-23""}]"
515,Customer_515,52.0,8363.0,38449,15,770,0,"[{""amount"": 307, ""date"": ""2023-02-14""}, {""amount"": 648, ""date"": ""2023-03-07""}, {""amount"": 624, ""date"": ""2023-11-17""}, {""amount"": 877, ""date"": ""2023-11-15""}, {""amount"": 710, ""date"": ""2023-10-31""}, {""amount"": 602, ""date"": ""2023-03-01""}, {""amount"": 281, ""date"": ""2023-01-06""}, {""amount"": 654, ""date"": ""2023-09-19""}, {""amount"": 718, ""date"": ""2023-06-13""}, {""amount"": 619, ""date"": ""2023-02-06""}, {""amount"": 415, ""date"": ""2023-05-28""}, {""amount"": 198, ""date"": ""2023-12-02""}, {""amount"": 513, ""date"": ""2023-11-01""}]"
517,Customer_517,61.0,18818.0,49741,35,525,0,"[{""amount"": 242, ""date"": ""2023-04-25""}, {""amount"": 769, ""date"": ""2023-10-30""}, {""amount"": 959, ""date"": ""2023-01-10""}, {""amount"": 706, ""date"": ""2023-03-13""}, {""amount"": 208, ""date"": ""2023-07-25""}, {""amount"": 732, ""date"": ""2023-10-14""}, {""amount"": 885, ""date"": ""2023-07-15""}, {""amount"": 818, ""date"": ""2023-12-11""}, {""amount"": 500, ""date"": ""2023-08-30""}, {""amount"": 259, ""date"": ""2023-01-01""}, {""amount"": 776, ""date"": ""2023-09-07""}, {""amount"": 777, ""date"": ""2023-05-15""}]"
518,Customer_518,21.0,16744.0,6769,27,807,0,"[{""amount"": 808, ""date"": ""2023-08-10""}, {""amount"": 847, ""date"": ""2023-02-19""}, {""amount"": 208, ""date"": ""2023-08-04""}, {""amount"": 996, ""date"": ""2023-12-15""}, {""amount"": 832, ""date"": ""2023-08-22""}, {""amount"": 366, ""date"": ""2023-02-25""}, {""amount"": 345, ""date"": ""2023-05-01""}, {""amount"": 102, ""date"": ""2023-06-06""}]"
521,Customer_521,19.0,11220.0,17486,25,326,0,"[{""amount"": 111, ""date"": ""2023-06-29""}, {""amount"": 879, ""date"": ""2023-03-28""}, {""amount"": 392, ""date"": ""2023-09-25""}, {""amount"": 695, ""date"": ""2023-05-23""}, {""amount"": 584, ""date"": ""2023-06-01""}, {""amount"": 594, ""date"": ""2023-08-18""}, {""amount"": 642, ""date"": ""2023-09-13""}, {""amount"": 101, ""date"": ""2023-03-21""}, {""amount"": 782, ""date"": ""2023-12-25""}, {""amount"": 982, ""date"": ""2023-10-27""}, {""amount"": 285, ""date"": ""2023-02-02""}, {""amount"": 593, ""date"": ""2023-12-06""}, {""amount"": 974, ""date"": ""2023-01-10""}, {""amount"": 363, ""date"": ""2023-09-11""}, {""amount"": 652, ""date"": ""2023-08-08""}, {""amount"": 999, ""date"": ""2023-12-14""}]"
523,Customer_523,18.0,13505.0,23539,32,549,1,"[{""amount"": 125, ""date"": ""2023-01-28""}, {""amount"": 649, ""date"": ""2023-12-31""}, {""amount"": 410, ""date"": ""2023-02-27""}, {""amount"": 783, ""date"": ""2023-05-09""}, {""amount"": 382, ""date"": ""2023-07-19""}, {""amount"": 207, ""date"": ""2023-10-04""}, {""amount"": 100, ""date"": ""2023-01-27""}, {""amount"": 439, ""date"": ""2023-10-04""}, {""amount"": 745, ""date"": ""2023-08-16""}, {""amount"": 169, ""date"": ""2023-12-31""}, {""amount"": 586, ""date"": ""2023-10-04""}, {""amount"": 376, ""date"": ""2023-06-23""}, {""amount"": 604, ""date"": ""2023-10-28""}, {""amount"": 465, ""date"": ""2023-12-16""}, {""amount"": 676, ""date"": ""2023-02-24""}, {""amount"": 738, ""date"": ""2023-02-06""}, {""amount"": 555, ""date"": ""2023-04-09""}]"
524,Customer_524,57.0,16730.0,18010,18,318,0,"[{""amount"": 295, ""date"": ""2023-07-12""}, {""amount"": 216, ""date"": ""2023-06-18""}, {""amount"": 946, ""date"": ""2023-09-20""}, {""amount"": 890, ""date"": ""2023-07-16""}, {""amount"": 855, ""date"": ""2023-10-14""}, {""amount"": 183, ""date"": ""2023-04-14""}]"
525,Customer_525,42.0,9579.0,9723,21,334,0,"[{""amount"": 414, ""date"": ""2023-12-12""}, {""amount"": 325, ""date"": ""2023-05-30""}, {""amount"": 399, ""date"": ""2023-11-15""}, {""amount"": 946, ""date"": ""2023-06-28""}, {""amount"": 677, ""date"": ""2023-08-21""}, {""amount"": 726, ""date"": ""2023-03-06""}, {""amount"": 927, ""date"": ""2023-01-13""}, {""amount"": 332, ""date"": ""2023-02-18""}, {""amount"": 222, ""date"": ""2023-11-23""}, {""amount"": 605, ""date"": ""2023-07-25""}, {""amount"": 732, ""date"": ""2023-05-02""}, {""amount"": 283, ""date"": ""2023-03-13""}, {""amount"": 456, ""date"": ""2023-03-01""}, {""amount"": 890, ""date"": ""2023-10-02""}, {""amount"": 723, ""date"": ""2023-08-17""}, {""amount"": 895, ""date"": ""2023-10-02""}, {""amount"": 583, ""date"": ""2023-01-23""}, {""amount"": 438, ""date"": ""2023-02-14""}]"
526,Customer_526,54.0,5406.0,9550,25,395,0,"[{""amount"": 846, ""date"": ""2023-08-19""}, {""amount"": 617, ""date"": ""2023-02-18""}, {""amount"": 214, ""date"": ""2023-10-11""}, {""amount"": 742, ""date"": ""2023-03-20""}, {""amount"": 404, ""date"": ""2023-03-31""}, {""amount"": 805, ""date"": ""2023-06-09""}]"
527,Customer_527,53.0,6966.0,7982,24,495,1,"[{""amount"": 986, ""date"": ""2023-01-22""}, {""amount"": 964, ""date"": ""2023-07-19""}, {""amount"": 658, ""date"": ""2023-02-27""}, {""amount"": 942, ""date"": ""2023-09-23""}, {""amount"": 788, ""date"": ""2023-11-07""}, {""amount"": 639, ""date"": ""2023-01-08""}, {""amount"": 226, ""date"": ""2023-06-15""}, {""amount"": 499, ""date"": ""2023-12-22""}]"
529,Customer_529,24.0,9197.0,34386,8,348,0,"[{""amount"": 583, ""date"": ""2023-08-31""}, {""amount"": 870, ""date"": ""2023-11-13""}, {""amount"": 630, ""date"": ""2023-04-12""}, {""amount"": 327, ""date"": ""2023-11-30""}, {""amount"": 255, ""date"": ""2023-07-12""}, {""amount"": 507, ""date"": ""2023-10-06""}, {""amount"": 947, ""date"": ""2023-10-06""}, {""amount"": 289, ""date"": ""2023-09-10""}, {""amount"": 335, ""date"": ""2023-05-22""}, {""amount"": 694, ""date"": ""2023-04-18""}, {""amount"": 764, ""date"": ""2023-02-07""}, {""amount"": 833, ""date"": ""2023-08-09""}, {""amount"": 573, ""date"": ""2023-06-17""}, {""amount"": 672, ""date"": ""2023-08-18""}, {""amount"": 207, ""date"": ""2023-06-25""}]"
530,Customer_530,21.0,11166.0,33415,22,794,0,"[{""amount"": 820, ""date"": ""2023-06-13""}, {""amount"": 205, ""date"": ""2023-04-03""}, {""amount"": 235, ""date"": ""2023-03-30""}, {""amount"": 707, ""date"": ""2023-05-18""}, {""amount"": 351, ""date"": ""2023-05-03""}, {""amount"": 917, ""date"": ""2023-06-18""}, {""amount"": 540, ""date"": ""2023-03-27""}, {""amount"": 152, ""date"": ""2023-03-08""}, {""amount"": 705, ""date"": ""2023-01-21""}, {""amount"": 279, ""date"": ""2023-11-15""}, {""amount"": 582, ""date"": ""2023-12-01""}, {""amount"": 912, ""date"": ""2023-09-18""}, {""amount"": 256, ""date"": ""2023-08-16""}, {""amount"": 347, ""date"": ""2023-11-21""}, {""amount"": 377, ""date"": ""2023-10-17""}, {""amount"": 819, ""date"": ""2023-07-29""}]"
531,Customer_531,52.0,19611.0,15024,17,800,0,"[{""amount"": 902, ""date"": ""2023-04-29""}, {""amount"": 584, ""date"": ""2023-08-03""}, {""amount"": 560, ""date"": ""2023-12-13""}, {""amount"": 980, ""date"": ""2023-06-10""}, {""amount"": 998, ""date"": ""2023-06-11""}, {""amount"": 621, ""date"": ""2023-07-19""}, {""amount"": 507, ""date"": ""2023-05-20""}]"
532,Customer_532,58.0,14767.0,37808,41,311,0,"[{""amount"": 263, ""date"": ""2023-06-02""}, {""amount"": 301, ""date"": ""2023-02-16""}, {""amount"": 891, ""date"": ""2023-06-21""}, {""amount"": 123, ""date"": ""2023-12-11""}, {""amount"": 234, ""date"": ""2023-10-30""}, {""amount"": 516, ""date"": ""2023-10-26""}, {""amount"": 676, ""date"": ""2023-09-18""}, {""amount"": 185, ""date"": ""2023-07-04""}, {""amount"": 771, ""date"": ""2023-06-26""}, {""amount"": 811, ""date"": ""2023-06-27""}, {""amount"": 212, ""date"": ""2023-01-13""}]"
533,Customer_533,51.0,9278.0,37667,15,456,0,"[{""amount"": 279, ""date"": ""2023-06-08""}, {""amount"": 190, ""date"": ""2023-02-15""}, {""amount"": 763, ""date"": ""2023-07-29""}, {""amount"": 374, ""date"": ""2023-08-10""}, {""amount"": 550, ""date"": ""2023-02-18""}, {""amount"": 633, ""date"": ""2023-07-10""}]"
536,Customer_536,44.0,17101.0,31722,28,762,0,"[{""amount"": 933, ""date"": ""2023-01-19""}, {""amount"": 822, ""date"": ""2023-05-12""}, {""amount"": 675, ""date"": ""2023-05-30""}, {""amount"": 523, ""date"": ""2023-01-09""}, {""amount"": 933, ""date"": ""2023-08-18""}, {""amount"": 653, ""date"": ""2023-06-10""}, {""amount"": 660, ""date"": ""2023-10-15""}, {""amount"": 710, ""date"": ""2023-12-23""}, {""amount"": 987, ""date"": ""2023-07-08""}, {""amount"": 966, ""date"": ""2023-09-29""}, {""amount"": 376, ""date"": ""2023-05-26""}, {""amount"": 779, ""date"": ""2023-11-19""}]"
537,Customer_537,50.0,19538.0,39715,48,688,0,"[{""amount"": 162, ""date"": ""2023-04-11""}, {""amount"": 112, ""date"": ""2023-04-04""}, {""amount"": 987, ""date"": ""2023-11-01""}, {""amount"": 365, ""date"": ""2023-11-22""}, {""amount"": 521, ""date"": ""2023-03-29""}, {""amount"": 674, ""date"": ""2023-09-01""}, {""amount"": 636, ""date"": ""2023-02-27""}, {""amount"": 622, ""date"": ""2023-03-16""}, {""amount"": 492, ""date"": ""2023-09-17""}, {""amount"": 820, ""date"": ""2023-01-29""}, {""amount"": 665, ""date"": ""2023-04-18""}, {""amount"": 906, ""date"": ""2023-01-09""}, {""amount"": 224, ""date"": ""2023-11-09""}, {""amount"": 450, ""date"": ""2023-09-04""}, {""amount"": 110, ""date"": ""2023-12-08""}, {""amount"": 907, ""date"": ""2023-11-02""}, {""amount"": 199, ""date"": ""2023-06-11""}, {""amount"": 724, ""date"": ""2023-04-02""}]"
539,Customer_539,69.0,9278.0,12295,47,427,0,"[{""amount"": 347, ""date"": ""2023-07-17""}, {""amount"": 495, ""date"": ""2023-11-18""}, {""amount"": 406, ""date"": ""2023-12-07""}, {""amount"": 323, ""date"": ""2023-10-13""}, {""amount"": 545, ""date"": ""2023-05-17""}, {""amount"": 708, ""date"": ""2023-10-11""}, {""amount"": 225, ""date"": ""2023-09-07""}, {""amount"": 132, ""date"": ""2023-02-15""}, {""amount"": 274, ""date"": ""2023-08-11""}]"
540,Customer_540,27.0,13974.0,34626,25,390,0,"[{""amount"": 814, ""date"": ""2023-12-14""}, {""amount"": 147, ""date"": ""2023-03-10""}, {""amount"": 494, ""date"": ""2023-08-29""}, {""amount"": 828, ""date"": ""2023-02-13""}, {""amount"": 712, ""date"": ""2023-07-01""}, {""amount"": 637, ""date"": ""2023-05-13""}, {""amount"": 490, ""date"": ""2023-01-27""}, {""amount"": 617, ""date"": ""2023-06-30""}, {""amount"": 654, ""date"": ""2023-07-11""}, {""amount"": 930, ""date"": ""2023-09-23""}]"
541,Customer_541,23.0,7074.0,6311,10,553,1,"[{""amount"": 909, ""date"": ""2023-04-03""}, {""amount"": 102, ""date"": ""2023-04-05""}, {""amount"": 190, ""date"": ""2023-05-30""}, {""amount"": 958, ""date"": ""2023-10-11""}, {""amount"": 779, ""date"": ""2023-09-13""}, {""amount"": 491, ""date"": ""2023-12-28""}, {""amount"": 337, ""date"": ""2023-08-17""}, {""amount"": 135, ""date"": ""2023-01-25""}, {""amount"": 525, ""date"": ""2023-01-26""}, {""amount"": 861, ""date"": ""2023-09-30""}, {""amount"": 879, ""date"": ""2023-08-04""}, {""amount"": 280, ""date"": ""2023-01-01""}, {""amount"": 790, ""date"": ""2023-03-28""}]"
542,Customer_542,51.0,12430.0,7864,52,564,0,"[{""amount"": 916, ""date"": ""2023-09-16""}, {""amount"": 519, ""date"": ""2023-11-18""}, {""amount"": 228, ""date"": ""2023-01-22""}, {""amount"": 110, ""date"": ""2023-03-12""}, {""amount"": 578, ""date"": ""2023-06-30""}, {""amount"": 328, ""date"": ""2023-04-30""}, {""amount"": 965, ""date"": ""2023-10-27""}, {""amount"": 169, ""date"": ""2023-12-02""}, {""amount"": 262, ""date"": ""2023-08-25""}, {""amount"": 974, ""date"": ""2023-06-06""}, {""amount"": 847, ""date"": ""2023-04-12""}, {""amount"": 954, ""date"": ""2023-09-17""}, {""amount"": 230, ""date"": ""2023-12-11""}, {""amount"": 170, ""date"": ""2023-09-19""}, {""amount"": 411, ""date"": ""2023-06-23""}, {""amount"": 223, ""date"": ""2023-03-08""}, {""amount"": 562, ""date"": ""2023-05-15""}, {""amount"": 168, ""date"": ""2023-05-22""}]"
543,Customer_543,25.0,9726.0,12147,21,593,0,"[{""amount"": 774, ""date"": ""2023-08-29""}, {""amount"": 280, ""date"": ""2023-06-21""}, {""amount"": 271, ""date"": ""2023-12-09""}, {""amount"": 717, ""date"": ""2023-08-12""}, {""amount"": 129, ""date"": ""2023-07-08""}, {""amount"": 873, ""date"": ""2023-01-28""}, {""amount"": 650, ""date"": ""2023-02-08""}]"
544,Customer_544,48.0,15051.0,42251,39,526,0,"[{""amount"": 673, ""date"": ""2023-01-27""}, {""amount"": 896, ""date"": ""2023-04-28""}, {""amount"": 890, ""date"": ""2023-04-19""}, {""amount"": 991, ""date"": ""2023-12-01""}, {""amount"": 470, ""date"": ""2023-01-09""}, {""amount"": 651, ""date"": ""2023-07-02""}, {""amount"": 409, ""date"": ""2023-04-30""}, {""amount"": 622, ""date"": ""2023-05-24""}, {""amount"": 820, ""date"": ""2023-02-23""}, {""amount"": 205, ""date"": ""2023-11-23""}]"
546,Customer_546,38.0,8462.0,23087,53,742,0,"[{""amount"": 631, ""date"": ""2023-07-14""}, {""amount"": 651, ""date"": ""2023-03-01""}, {""amount"": 119, ""date"": ""2023-06-30""}, {""amount"": 753, ""date"": ""2023-01-28""}, {""amount"": 733, ""date"": ""2023-09-12""}, {""amount"": 948, ""date"": ""2023-10-01""}, {""amount"": 178, ""date"": ""2023-06-01""}, {""amount"": 507, ""date"": ""2023-12-23""}]"
